"Name","Episode"
"David Fincher","307"
"David Fincher","312"
"David Fincher","313"
"David Fincher","314"
"David Fincher","316"
"David Fincher","318"
"David Fincher","319"
"David Fincher","320"
"David Fincher","323"
"David Fincher","326"
"David Fincher","333"
"David Fincher","334"
"David Fincher","338"
"David Fincher","343"
"David Fincher","344"
"David Fincher","348"
"David Fincher","349"
"David Fincher","350"
"David Fincher","355"
"David Fincher","356"
"David Fincher","357"
"David Fincher","359"
"David Fincher","361"
"David Fincher","362"
"David Fincher","363"
"David Fincher","367"
"David Fincher","375"
"David Fincher","382"
"David Fincher","389"
"David Fincher","398"
"David Fincher","400"
"David Fincher","408"
"David Fincher","412"
"David Fincher","421"
"David Fincher","426"
"David Fincher","429"
"David Fincher","432"
"David Fincher","436"
"David Fincher","449"
"David Fincher","459"
"David Fincher","462"
"David Fincher","470"
"David Fincher","472"
"David Fincher","482"
"David Fincher","487"
"David Fincher","495"
"David Fincher","496"
"David Fincher","509"
"David Fincher","520"
"David Fincher","531"
"David Fincher","533"
"David Fincher","536"
"David Fincher","541"
"David Niven","41"
"David Niven","210"
"David Niven","262"
"David Niven","286"
"Gregory Peck","41"
"Gregory Peck","78"
"Gregory Peck","90"
"Gregory Peck","113"
"Gregory Peck","259"
"Gregory Peck","290"
"Gregory Peck","381"
"Daniel Day-Lewis","42"
"Daniel Day-Lewis","45"
"Daniel Day-Lewis","57"
"Daniel Day-Lewis","85"
"Daniel Day-Lewis","106"
"Daniel Day-Lewis","109"
"Daniel Day-Lewis","112"
"Daniel Day-Lewis","115"
"Daniel Day-Lewis","117"
"Daniel Day-Lewis","120"
"Daniel Day-Lewis","128"
"Daniel Day-Lewis","180"
"Daniel Day-Lewis","193"
"Daniel Day-Lewis","196"
"Daniel Day-Lewis","202"
"Daniel Day-Lewis","203"
"Daniel Day-Lewis","219"
"Daniel Day-Lewis","224"
"Daniel Day-Lewis","236"
"Daniel Day-Lewis","237"
"Daniel Day-Lewis","250"
"Daniel Day-Lewis","252"
"Daniel Day-Lewis","275"
"Daniel Day-Lewis","281"
"Daniel Day-Lewis","297"
"Daniel Day-Lewis","313"
"Daniel Day-Lewis","324"
"Daniel Day-Lewis","335"
"Daniel Day-Lewis","340"
"Daniel Day-Lewis","341"
"Daniel Day-Lewis","350"
"Daniel Day-Lewis","360"
"Daniel Day-Lewis","362"
"Daniel Day-Lewis","375"
"Daniel Day-Lewis","389"
"Daniel Day-Lewis","398"
"Daniel Day-Lewis","399"
"Daniel Day-Lewis","400"
"Daniel Day-Lewis","417"
"Daniel Day-Lewis","418"
"Daniel Day-Lewis","424"
"Daniel Day-Lewis","433"
"Daniel Day-Lewis","457"
"Daniel Day-Lewis","462"
"Daniel Day-Lewis","470"
"Daniel Day-Lewis","472"
"Daniel Day-Lewis","481"
"Daniel Day-Lewis","504"
"Daniel Day-Lewis","508"
"Daniel Day-Lewis","520"
"Daniel Day-Lewis","526"
"Ryan Gosling","42"
"Ryan Gosling","62"
"Ryan Gosling","81"
"Ryan Gosling","91"
"Ryan Gosling","121"
"Ryan Gosling","124"
"Ryan Gosling","148"
"Ryan Gosling","183"
"Ryan Gosling","211"
"Ryan Gosling","241"
"Ryan Gosling","277"
"Ryan Gosling","306"
"Ryan Gosling","324"
"Ryan Gosling","357"
"Ryan Gosling","372"
"Ryan Gosling","376"
"Ryan Gosling","380"
"Ryan Gosling","395"
"Ryan Gosling","396"
"Ryan Gosling","438"
"Ryan Gosling","440"
"Ryan Gosling","446"
"Ryan Gosling","459"
"Ryan Gosling","491"
"Ryan Gosling","499"
"Ryan Gosling","518"
"Ryan Gosling","522"
"Ryan Gosling","527"
"Ryan Gosling","536"
"Ryan Gosling","538"
"James Ivory","42"
"James Ivory","45"
"Damien Chazelle","43"
"Damien Chazelle","88"
"Damien Chazelle","91"
"Damien Chazelle","104"
"Damien Chazelle","109"
"Damien Chazelle","131"
"Damien Chazelle","183"
"Damien Chazelle","191"
"Damien Chazelle","211"
"Damien Chazelle","228"
"Damien Chazelle","230"
"Damien Chazelle","238"
"Damien Chazelle","266"
"Damien Chazelle","314"
"Damien Chazelle","329"
"Damien Chazelle","361"
"Damien Chazelle","372"
"Damien Chazelle","376"
"Damien Chazelle","386"
"Damien Chazelle","399"
"Damien Chazelle","432"
"Damien Chazelle","436"
"Damien Chazelle","446"
"Damien Chazelle","457"
"Damien Chazelle","468"
"Damien Chazelle","479"
"Damien Chazelle","487"
"Damien Chazelle","492"
"Damien Chazelle","496"
"Damien Chazelle","500"
"Damien Chazelle","526"
"Damien Chazelle","528"
"Damien Chazelle","533"
"Damien Chazelle","534"
"Damien Chazelle","536"
"Damien Chazelle","537"
"Damien Chazelle","541"
"Liam Neeson","44"
"Liam Neeson","97"
"Liam Neeson","100"
"Liam Neeson","102"
"Liam Neeson","105"
"Liam Neeson","106"
"Liam Neeson","156"
"Liam Neeson","165"
"Liam Neeson","198"
"Liam Neeson","254"
"Liam Neeson","297"
"Liam Neeson","309"
"Liam Neeson","328"
"Liam Neeson","333"
"Liam Neeson","340"
"Liam Neeson","341"
"Liam Neeson","391"
"Liam Neeson","411"
"Liam Neeson","417"
"Liam Neeson","444"
"Liam Neeson","464"
"Liam Neeson","466"
"Liam Neeson","477"
"Liam Neeson","478"
"Liam Neeson","479"
"Liam Neeson","491"
"Liam Neeson","497"
"Liam Neeson","513"
"Liam Neeson","514"
"James Franco","45"
"James Franco","112"
"James Franco","115"
"James Franco","181"
"James Franco","200"
"James Franco","262"
"James Franco","270"
"James Franco","279"
"James Franco","356"
"James Franco","357"
"James Franco","431"
"James Franco","435"
"Allison Janney","45"
"Allison Janney","102"
"Allison Janney","117"
"Allison Janney","237"
"Allison Janney","260"
"Allison Janney","307"
"Allison Janney","366"
"Richard Jenkins","45"
"Richard Jenkins","229"
"Richard Jenkins","242"
"Richard Jenkins","248"
"Richard Jenkins","296"
"Richard Jenkins","426"
"Richard Jenkins","429"
"Richard Jenkins","465"
"Richard Jenkins","482"
"Lesley Manville","45"
"Lesley Manville","117"
"Lesley Manville","199"
"Lesley Manville","359"
"Frances McDormand","45"
"Frances McDormand","52"
"Frances McDormand","102"
"Frances McDormand","106"
"Frances McDormand","113"
"Frances McDormand","115"
"Frances McDormand","180"
"Frances McDormand","226"
"Frances McDormand","227"
"Frances McDormand","236"
"Frances McDormand","282"
"Frances McDormand","294"
"Frances McDormand","297"
"Frances McDormand","313"
"Frances McDormand","319"
"Frances McDormand","323"
"Frances McDormand","324"
"Frances McDormand","331"
"Frances McDormand","342"
"Frances McDormand","343"
"Frances McDormand","344"
"Frances McDormand","349"
"Frances McDormand","355"
"Frances McDormand","357"
"Frances McDormand","359"
"Frances McDormand","361"
"Frances McDormand","362"
"Frances McDormand","369"
"Frances McDormand","371"
"Frances McDormand","372"
"Frances McDormand","386"
"Frances McDormand","398"
"Frances McDormand","407"
"Frances McDormand","414"
"Frances McDormand","431"
"Frances McDormand","432"
"Frances McDormand","434"
"Frances McDormand","435"
"Frances McDormand","447"
"Frances McDormand","454"
"Frances McDormand","459"
"Frances McDormand","466"
"Frances McDormand","487"
"Frances McDormand","507"
"Frances McDormand","517"
"Frances McDormand","531"
"Frances McDormand","537"
"Carey Mulligan","45"
"Carey Mulligan","89"
"Carey Mulligan","102"
"Carey Mulligan","105"
"Carey Mulligan","106"
"Carey Mulligan","116"
"Carey Mulligan","211"
"Carey Mulligan","229"
"Carey Mulligan","231"
"Carey Mulligan","232"
"Carey Mulligan","248"
"Carey Mulligan","279"
"Carey Mulligan","281"
"Carey Mulligan","323"
"Carey Mulligan","324"
"Carey Mulligan","325"
"Carey Mulligan","330"
"Carey Mulligan","333"
"Carey Mulligan","340"
"Carey Mulligan","343"
"Carey Mulligan","344"
"Carey Mulligan","345"
"Carey Mulligan","348"
"Carey Mulligan","349"
"Carey Mulligan","355"
"Carey Mulligan","357"
"Carey Mulligan","360"
"Carey Mulligan","361"
"Carey Mulligan","362"
"Carey Mulligan","395"
"Carey Mulligan","399"
"Carey Mulligan","432"
"Carey Mulligan","436"
"Carey Mulligan","438"
"Carey Mulligan","446"
"Carey Mulligan","478"
"Carey Mulligan","487"
"Carey Mulligan","496"
"Carey Mulligan","499"
"Carey Mulligan","521"
"Carey Mulligan","528"
"Carey Mulligan","538"
"Carey Mulligan","541"
"Gary Oldman","45"
"Gary Oldman","79"
"Gary Oldman","91"
"Gary Oldman","102"
"Gary Oldman","104"
"Gary Oldman","112"
"Gary Oldman","115"
"Gary Oldman","117"
"Gary Oldman","121"
"Gary Oldman","123"
"Gary Oldman","128"
"Gary Oldman","172"
"Gary Oldman","180"
"Gary Oldman","185"
"Gary Oldman","199"
"Gary Oldman","213"
"Gary Oldman","216"
"Gary Oldman","227"
"Gary Oldman","258"
"Gary Oldman","262"
"Gary Oldman","307"
"Gary Oldman","313"
"Gary Oldman","318"
"Gary Oldman","323"
"Gary Oldman","334"
"Gary Oldman","337"
"Gary Oldman","343"
"Gary Oldman","346"
"Gary Oldman","348"
"Gary Oldman","361"
"Gary Oldman","369"
"Gary Oldman","398"
"Gary Oldman","410"
"Gary Oldman","481"
"Gary Oldman","492"
"Gary Oldman","511"
"Gary Oldman","520"
"Gary Oldman","541"
"Christopher Plummer","45"
"Christopher Plummer","123"
"Christopher Plummer","139"
"Christopher Plummer","178"
"Christopher Plummer","183"
"Christopher Plummer","287"
"Christopher Plummer","331"
"Christopher Plummer","338"
"Christopher Plummer","378"
"Christopher Plummer","379"
"Christopher Plummer","381"
"Christopher Plummer","416"
"Christopher Plummer","499"
"Octavia Spencer","45"
"Octavia Spencer","120"
"Mark Wahlberg","45"
"Mark Wahlberg","112"
"Mark Wahlberg","139"
"Mark Wahlberg","140"
"Mark Wahlberg","156"
"Mark Wahlberg","165"
"Mark Wahlberg","183"
"Mark Wahlberg","215"
"Mark Wahlberg","228"
"Mark Wahlberg","240"
"Mark Wahlberg","241"
"Mark Wahlberg","242"
"Mark Wahlberg","243"
"Mark Wahlberg","247"
"Mark Wahlberg","256"
"Mark Wahlberg","261"
"Mark Wahlberg","265"
"Mark Wahlberg","272"
"Mark Wahlberg","293"
"Mark Wahlberg","309"
"Mark Wahlberg","314"
"Mark Wahlberg","322"
"Mark Wahlberg","341"
"Mark Wahlberg","360"
"Mark Wahlberg","367"
"Mark Wahlberg","372"
"Mark Wahlberg","377"
"Mark Wahlberg","382"
"Mark Wahlberg","390"
"Mark Wahlberg","396"
"Mark Wahlberg","399"
"Mark Wahlberg","415"
"Mark Wahlberg","417"
"Mark Wahlberg","444"
"Mark Wahlberg","483"
"Mark Wahlberg","487"
"Mark Wahlberg","491"
"Mark Wahlberg","493"
"Mark Wahlberg","524"
"Martin McDonagh","45"
"Martin McDonagh","52"
"Martin McDonagh","54"
"Martin McDonagh","126"
"Martin McDonagh","231"
"Martin McDonagh","238"
"Martin McDonagh","343"
"Martin McDonagh","457"
"Martin McDonagh","487"
"Martin McDonagh","500"
"Martin McDonagh","507"
"Martin McDonagh","516"
"Martin McDonagh","517"
"Martin McDonagh","522"
"Martin McDonagh","526"
"Martin McDonagh","528"
"Martin McDonagh","537"
"Martin McDonagh","538"
"Martin McDonagh","539"
"Martin McDonagh","542"
"Jonathan Pryce","48"
"Jonathan Pryce","123"
"Jonathan Pryce","173"
"Jonathan Pryce","185"
"Jonathan Pryce","186"
"Jonathan Pryce","194"
"Jonathan Pryce","196"
"Jonathan Pryce","202"
"Jonathan Pryce","212"
"Jonathan Pryce","214"
"Jonathan Pryce","215"
"Jonathan Pryce","225"
"Jonathan Pryce","234"
"Jonathan Pryce","365"
"Jonathan Pryce","403"
"Jonathan Pryce","514"
"Natalie Portman","51"
"Natalie Portman","113"
"Natalie Portman","143"
"Natalie Portman","145"
"Natalie Portman","148"
"Natalie Portman","150"
"Natalie Portman","185"
"Natalie Portman","195"
"Natalie Portman","201"
"Natalie Portman","225"
"Natalie Portman","226"
"Natalie Portman","235"
"Natalie Portman","339"
"Natalie Portman","340"
"Natalie Portman","341"
"Natalie Portman","357"
"Natalie Portman","392"
"Natalie Portman","398"
"Natalie Portman","410"
"Natalie Portman","413"
"Natalie Portman","452"
"Natalie Portman","471"
"Natalie Portman","485"
"Natalie Portman","518"
"Natalie Portman","532"
"Natalie Portman","541"
"Danny Boyle","51"
"Danny Boyle","81"
"Danny Boyle","151"
"Danny Boyle","168"
"Danny Boyle","228"
"Danny Boyle","238"
"Danny Boyle","279"
"Danny Boyle","288"
"Danny Boyle","296"
"Danny Boyle","302"
"Danny Boyle","357"
"Danny Boyle","370"
"Danny Boyle","389"
"Danny Boyle","403"
"Danny Boyle","405"
"Danny Boyle","410"
"Danny Boyle","424"
"Danny Boyle","442"
"Danny Boyle","462"
"Danny Boyle","471"
"Danny Boyle","511"
"Danny Boyle","520"
"Danny Boyle","528"
"Matt Dillon","52"
"Matt Dillon","254"
"Matt Dillon","404"
"Matt Dillon","487"
"Matt Dillon","536"
"Sally Field","52"
"Sally Field","126"
"Sally Field","131"
"Sally Field","209"
"Sally Field","234"
"Sally Field","254"
"Sally Field","298"
"Sally Field","412"
"Sally Field","513"
"Sally Field","521"
"Michael Shannon","52"
"Michael Shannon","94"
"Michael Shannon","181"
"Michael Shannon","183"
"Michael Shannon","198"
"Michael Shannon","210"
"Michael Shannon","215"
"Michael Shannon","226"
"Michael Shannon","287"
"Michael Shannon","336"
"Michael Shannon","350"
"Michael Shannon","377"
"Michael Shannon","389"
"Michael Shannon","400"
"Michael Shannon","424"
"Michael Shannon","436"
"Michael Shannon","486"
"Michael Shannon","509"
"Michael Shannon","541"
"Hailee Steinfeld","52"
"Hailee Steinfeld","108"
"Hailee Steinfeld","248"
"Hailee Steinfeld","357"
"Hailee Steinfeld","399"
"Hailee Steinfeld","430"
"Hailee Steinfeld","435"
"Hailee Steinfeld","467"
"Robert Benton","52"
"Paul Haggis","52"
"Paul Haggis","152"
"Paul Haggis","226"
"Paul Haggis","289"
"Paul Haggis","396"
"Lady Gaga","53"
"Lady Gaga","87"
"Lady Gaga","91"
"Lady Gaga","94"
"Lady Gaga","102"
"Lady Gaga","103"
"Lady Gaga","104"
"Lady Gaga","106"
"Lady Gaga","113"
"Lady Gaga","115"
"Lady Gaga","117"
"Lady Gaga","121"
"Lady Gaga","123"
"Lady Gaga","126"
"Lady Gaga","128"
"Lady Gaga","129"
"Lady Gaga","131"
"Lady Gaga","132"
"Lady Gaga","183"
"Lady Gaga","189"
"Lady Gaga","205"
"Lady Gaga","256"
"Lady Gaga","266"
"Lady Gaga","329"
"Lady Gaga","333"
"Lady Gaga","358"
"Lady Gaga","362"
"Lady Gaga","364"
"Lady Gaga","387"
"Lady Gaga","391"
"Lady Gaga","392"
"Lady Gaga","398"
"Lady Gaga","406"
"Lady Gaga","413"
"Lady Gaga","417"
"Lady Gaga","430"
"Lady Gaga","431"
"Lady Gaga","434"
"Lady Gaga","438"
"Lady Gaga","441"
"Lady Gaga","455"
"Lady Gaga","456"
"Lady Gaga","473"
"Lady Gaga","496"
"Lady Gaga","542"
"Jamie Lee Curtis","54"
"Jamie Lee Curtis","182"
"Jamie Lee Curtis","183"
"Jamie Lee Curtis","241"
"Jamie Lee Curtis","248"
"Jamie Lee Curtis","301"
"Jamie Lee Curtis","334"
"Jamie Lee Curtis","405"
"Jamie Lee Curtis","410"
"Jamie Lee Curtis","432"
"Jamie Lee Curtis","457"
"Jamie Lee Curtis","461"
"Jamie Lee Curtis","468"
"Jamie Lee Curtis","492"
"Jamie Lee Curtis","503"
"Jamie Lee Curtis","512"
"Jamie Lee Curtis","521"
"Jamie Lee Curtis","527"
"Jamie Lee Curtis","528"
"Jamie Lee Curtis","530"
"Jamie Lee Curtis","538"
"Jamie Lee Curtis","542"
"Christian Bale","55"
"Christian Bale","57"
"Christian Bale","91"
"Christian Bale","104"
"Christian Bale","106"
"Christian Bale","109"
"Christian Bale","112"
"Christian Bale","113"
"Christian Bale","114"
"Christian Bale","115"
"Christian Bale","117"
"Christian Bale","120"
"Christian Bale","121"
"Christian Bale","128"
"Christian Bale","131"
"Christian Bale","145"
"Christian Bale","148"
"Christian Bale","186"
"Christian Bale","193"
"Christian Bale","194"
"Christian Bale","195"
"Christian Bale","196"
"Christian Bale","200"
"Christian Bale","202"
"Christian Bale","207"
"Christian Bale","208"
"Christian Bale","212"
"Christian Bale","214"
"Christian Bale","215"
"Christian Bale","219"
"Christian Bale","222"
"Christian Bale","224"
"Christian Bale","239"
"Christian Bale","241"
"Christian Bale","242"
"Christian Bale","262"
"Christian Bale","340"
"Christian Bale","341"
"Christian Bale","350"
"Christian Bale","357"
"Christian Bale","398"
"Christian Bale","402"
"Christian Bale","410"
"Christian Bale","425"
"Christian Bale","432"
"Christian Bale","444"
"Christian Bale","446"
"Christian Bale","449"
"Christian Bale","481"
"Christian Bale","482"
"Christian Bale","485"
"Christian Bale","486"
"Christian Bale","487"
"Christian Bale","490"
"Christian Bale","499"
"Christian Bale","509"
"Jeff Bridges","55"
"Jeff Bridges","74"
"Jeff Bridges","98"
"Jeff Bridges","115"
"Jeff Bridges","123"
"Jeff Bridges","240"
"Jeff Bridges","254"
"Jeff Bridges","261"
"Jeff Bridges","284"
"Jeff Bridges","307"
"Jeff Bridges","357"
"Jeff Bridges","397"
"Jeff Bridges","404"
"Jeff Bridges","462"
"Jeff Bridges","473"
"Jeff Bridges","478"
"Jeff Bridges","480"
"Jeff Bridges","490"
"Toni Collette","55"
"Toni Collette","69"
"Toni Collette","102"
"Toni Collette","122"
"Toni Collette","183"
"Toni Collette","227"
"Toni Collette","292"
"Toni Collette","426"
"Toni Collette","446"
"Toni Collette","465"
"Alicia Vikander","55"
"Alicia Vikander","96"
"Alicia Vikander","144"
"Alicia Vikander","208"
"Alicia Vikander","229"
"Alicia Vikander","237"
"Alicia Vikander","248"
"Alicia Vikander","399"
"Alicia Vikander","412"
"Alicia Vikander","432"
"Alicia Vikander","536"
"Laura Dern","57"
"Laura Dern","131"
"Laura Dern","132"
"Laura Dern","145"
"Laura Dern","180"
"Laura Dern","181"
"Laura Dern","188"
"Laura Dern","190"
"Laura Dern","192"
"Laura Dern","202"
"Laura Dern","205"
"Laura Dern","212"
"Laura Dern","214"
"Laura Dern","215"
"Laura Dern","216"
"Laura Dern","219"
"Laura Dern","222"
"Laura Dern","223"
"Laura Dern","224"
"Laura Dern","225"
"Laura Dern","228"
"Laura Dern","233"
"Laura Dern","234"
"Laura Dern","235"
"Laura Dern","236"
"Laura Dern","362"
"Laura Dern","397"
"Laura Dern","443"
"Laura Dern","473"
"Laura Dern","477"
"Laura Dern","480"
"Laura Dern","510"
"Laura Dern","524"
"Leonardo DiCaprio","57"
"Leonardo DiCaprio","80"
"Leonardo DiCaprio","102"
"Leonardo DiCaprio","111"
"Leonardo DiCaprio","129"
"Leonardo DiCaprio","132"
"Leonardo DiCaprio","135"
"Leonardo DiCaprio","142"
"Leonardo DiCaprio","151"
"Leonardo DiCaprio","159"
"Leonardo DiCaprio","160"
"Leonardo DiCaprio","165"
"Leonardo DiCaprio","175"
"Leonardo DiCaprio","176"
"Leonardo DiCaprio","184"
"Leonardo DiCaprio","185"
"Leonardo DiCaprio","188"
"Leonardo DiCaprio","189"
"Leonardo DiCaprio","194"
"Leonardo DiCaprio","196"
"Leonardo DiCaprio","202"
"Leonardo DiCaprio","203"
"Leonardo DiCaprio","211"
"Leonardo DiCaprio","212"
"Leonardo DiCaprio","214"
"Leonardo DiCaprio","222"
"Leonardo DiCaprio","223"
"Leonardo DiCaprio","224"
"Leonardo DiCaprio","225"
"Leonardo DiCaprio","234"
"Leonardo DiCaprio","235"
"Leonardo DiCaprio","238"
"Leonardo DiCaprio","255"
"Leonardo DiCaprio","262"
"Leonardo DiCaprio","266"
"Leonardo DiCaprio","275"
"Leonardo DiCaprio","279"
"Leonardo DiCaprio","289"
"Leonardo DiCaprio","317"
"Leonardo DiCaprio","331"
"Leonardo DiCaprio","339"
"Leonardo DiCaprio","341"
"Leonardo DiCaprio","351"
"Leonardo DiCaprio","357"
"Leonardo DiCaprio","358"
"Leonardo DiCaprio","374"
"Leonardo DiCaprio","380"
"Leonardo DiCaprio","381"
"Leonardo DiCaprio","386"
"Leonardo DiCaprio","388"
"Leonardo DiCaprio","394"
"Leonardo DiCaprio","396"
"Leonardo DiCaprio","399"
"Leonardo DiCaprio","400"
"Leonardo DiCaprio","414"
"Leonardo DiCaprio","423"
"Leonardo DiCaprio","424"
"Leonardo DiCaprio","431"
"Leonardo DiCaprio","432"
"Leonardo DiCaprio","434"
"Leonardo DiCaprio","435"
"Leonardo DiCaprio","436"
"Leonardo DiCaprio","438"
"Leonardo DiCaprio","441"
"Leonardo DiCaprio","465"
"Leonardo DiCaprio","466"
"Leonardo DiCaprio","471"
"Leonardo DiCaprio","481"
"Leonardo DiCaprio","492"
"Leonardo DiCaprio","495"
"Leonardo DiCaprio","500"
"Leonardo DiCaprio","518"
"Leonardo DiCaprio","520"
"Leonardo DiCaprio","530"
"Leonardo DiCaprio","531"
"Melinda Dillon","57"
"Richard Dreyfuss","57"
"Richard Dreyfuss","187"
"Richard Dreyfuss","196"
"Richard Dreyfuss","240"
"Richard Dreyfuss","277"
"Richard Dreyfuss","284"
"Richard Dreyfuss","397"
"Richard Dreyfuss","423"
"Richard Dreyfuss","523"
"Denholm Elliott","57"
"Colin Farrell","57"
"Colin Farrell","79"
"Colin Farrell","97"
"Colin Farrell","100"
"Colin Farrell","102"
"Colin Farrell","105"
"Colin Farrell","106"
"Colin Farrell","112"
"Colin Farrell","180"
"Colin Farrell","197"
"Colin Farrell","215"
"Colin Farrell","227"
"Colin Farrell","230"
"Colin Farrell","248"
"Colin Farrell","281"
"Colin Farrell","284"
"Colin Farrell","287"
"Colin Farrell","297"
"Colin Farrell","301"
"Colin Farrell","304"
"Colin Farrell","309"
"Colin Farrell","328"
"Colin Farrell","344"
"Colin Farrell","386"
"Colin Farrell","396"
"Colin Farrell","397"
"Colin Farrell","423"
"Colin Farrell","432"
"Colin Farrell","439"
"Colin Farrell","446"
"Colin Farrell","449"
"Colin Farrell","455"
"Colin Farrell","462"
"Colin Farrell","487"
"Colin Farrell","492"
"Colin Farrell","499"
"Colin Farrell","500"
"Colin Farrell","507"
"Colin Farrell","517"
"Colin Farrell","518"
"Colin Farrell","528"
"Colin Farrell","531"
"Colin Farrell","537"
"Colin Farrell","538"
"Colin Farrell","539"
"Colin Farrell","542"
"Colin Farrell","543"
"Harrison Ford","57"
"Harrison Ford","67"
"Harrison Ford","95"
"Harrison Ford","140"
"Harrison Ford","163"
"Harrison Ford","165"
"Harrison Ford","174"
"Harrison Ford","183"
"Harrison Ford","187"
"Harrison Ford","191"
"Harrison Ford","215"
"Harrison Ford","235"
"Harrison Ford","237"
"Harrison Ford","244"
"Harrison Ford","246"
"Harrison Ford","250"
"Harrison Ford","261"
"Harrison Ford","279"
"Harrison Ford","293"
"Harrison Ford","303"
"Harrison Ford","309"
"Harrison Ford","328"
"Harrison Ford","334"
"Harrison Ford","336"
"Harrison Ford","340"
"Harrison Ford","342"
"Harrison Ford","354"
"Harrison Ford","357"
"Harrison Ford","362"
"Harrison Ford","365"
"Harrison Ford","371"
"Harrison Ford","374"
"Harrison Ford","389"
"Harrison Ford","394"
"Harrison Ford","410"
"Harrison Ford","412"
"Harrison Ford","423"
"Harrison Ford","444"
"Harrison Ford","487"
"Harrison Ford","488"
"Harrison Ford","496"
"Harrison Ford","516"
"Harrison Ford","520"
"Harrison Ford","542"
"Harrison Ford","543"
"Paul Giamatti","57"
"Paul Giamatti","215"
"Paul Giamatti","248"
"Paul Giamatti","256"
"Paul Giamatti","324"
"Paul Giamatti","338"
"Paul Giamatti","390"
"Paul Giamatti","458"
"Amy Irving","57"
"Amy Irving","379"
"Amy Irving","385"
"Amy Irving","463"
"Julia Roberts","57"
"Julia Roberts","79"
"Julia Roberts","96"
"Julia Roberts","102"
"Julia Roberts","106"
"Julia Roberts","125"
"Julia Roberts","126"
"Julia Roberts","131"
"Julia Roberts","133"
"Julia Roberts","139"
"Julia Roberts","152"
"Julia Roberts","165"
"Julia Roberts","183"
"Julia Roberts","190"
"Julia Roberts","194"
"Julia Roberts","197"
"Julia Roberts","200"
"Julia Roberts","207"
"Julia Roberts","209"
"Julia Roberts","215"
"Julia Roberts","219"
"Julia Roberts","233"
"Julia Roberts","235"
"Julia Roberts","246"
"Julia Roberts","248"
"Julia Roberts","251"
"Julia Roberts","254"
"Julia Roberts","272"
"Julia Roberts","297"
"Julia Roberts","300"
"Julia Roberts","313"
"Julia Roberts","320"
"Julia Roberts","324"
"Julia Roberts","335"
"Julia Roberts","340"
"Julia Roberts","344"
"Julia Roberts","350"
"Julia Roberts","351"
"Julia Roberts","360"
"Julia Roberts","365"
"Julia Roberts","367"
"Julia Roberts","369"
"Julia Roberts","372"
"Julia Roberts","388"
"Julia Roberts","399"
"Julia Roberts","404"
"Julia Roberts","432"
"Julia Roberts","434"
"Julia Roberts","471"
"Julia Roberts","472"
"Julia Roberts","478"
"Julia Roberts","490"
"Julia Roberts","496"
"Julia Roberts","507"
"Julia Roberts","512"
"Julia Roberts","513"
"Julia Roberts","518"
"Julia Roberts","520"
"Julia Roberts","522"
"Julia Roberts","523"
"Julia Roberts","528"
"Julia Roberts","536"
"Julia Roberts","538"
"Julia Roberts","539"
"Julia Roberts","541"
"Roy Scheider","57"
"Roy Scheider","261"
"Roy Scheider","298"
"Roy Scheider","342"
"Roy Scheider","397"
"Roy Scheider","432"
"Roy Scheider","465"
"Roy Scheider","527"
"Robert Shaw","57"
"Robert Shaw","259"
"Robert Shaw","365"
"Robert Shaw","382"
"Robert Shaw","403"
"Robert Shaw","413"
"Robert Shaw","493"
"Robert Shaw","517"
"George Lucas","57"
"George Lucas","67"
"George Lucas","74"
"George Lucas","99"
"George Lucas","140"
"George Lucas","143"
"George Lucas","146"
"George Lucas","191"
"George Lucas","199"
"George Lucas","217"
"George Lucas","238"
"George Lucas","246"
"George Lucas","250"
"George Lucas","262"
"George Lucas","291"
"George Lucas","295"
"George Lucas","297"
"George Lucas","328"
"George Lucas","442"
"George Lucas","497"
"George Lucas","499"
"George Lucas","508"
"George Lucas","516"
"Michael Mann","57"
"Michael Mann","86"
"Michael Mann","105"
"Michael Mann","116"
"Michael Mann","139"
"Michael Mann","165"
"Michael Mann","179"
"Michael Mann","180"
"Michael Mann","197"
"Michael Mann","200"
"Michael Mann","212"
"Michael Mann","215"
"Michael Mann","227"
"Michael Mann","238"
"Michael Mann","265"
"Michael Mann","284"
"Michael Mann","289"
"Michael Mann","301"
"Michael Mann","309"
"Michael Mann","338"
"Michael Mann","339"
"Michael Mann","341"
"Michael Mann","366"
"Michael Mann","369"
"Michael Mann","381"
"Michael Mann","382"
"Michael Mann","395"
"Michael Mann","396"
"Michael Mann","400"
"Michael Mann","404"
"Michael Mann","411"
"Michael Mann","437"
"Michael Mann","442"
"Michael Mann","460"
"Michael Mann","470"
"Michael Mann","472"
"Michael Mann","478"
"Michael Mann","495"
"Michael Mann","496"
"Michael Mann","498"
"Michael Mann","527"
"Michael Mann","532"
"Michael Mann","536"
"Michael Mann","541"
"Charlotte Rampling","59"
"Charlotte Rampling","259"
"Charlotte Rampling","408"
"Charlotte Rampling","429"
"Charlotte Rampling","532"
"Clint Eastwood","60"
"Clint Eastwood","87"
"Clint Eastwood","91"
"Clint Eastwood","92"
"Clint Eastwood","93"
"Clint Eastwood","106"
"Clint Eastwood","109"
"Clint Eastwood","121"
"Clint Eastwood","129"
"Clint Eastwood","136"
"Clint Eastwood","139"
"Clint Eastwood","158"
"Clint Eastwood","165"
"Clint Eastwood","172"
"Clint Eastwood","187"
"Clint Eastwood","202"
"Clint Eastwood","203"
"Clint Eastwood","206"
